ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
25180675;55.7;23.1;0;0;0;50.6;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;0;25180624;1.2778;0;70.8792;0.0007;0.747;473.981;0;0;0;6738.82;6752.76;1;25180532;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25180875;55.6;23.1;0;0;0;50.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.002;0;25180727;1.2778;0;70.8792;0.0007;0.747;474.076;0;0;0;6738.82;6752.76;1;25180676;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25181067;55.6;23;0;0;0;50.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.002;0;25180925;1.2778;0;70.8792;0.0007;0.747;474.208;0;0;0;6738.82;6752.76;1;25180877;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25181265;55.6;23.1;0;0;0;50.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;0;25181069;1.2778;0;70.8792;0.0007;0.748;474.355;0;0;0;6738.82;6752.76;1;25181068;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25181409;55.6;23;0;0;0;50.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.002;0;25181267;1.2778;0;70.8792;0.0007;0.748;474.428;0;0;0;6738.82;6752.76;1;25181308;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25181501;55.7;23;0;0;0;50.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;0;25181410;1.2778;0;70.8792;0.0007;0.748;474.489;0;0;0;6738.82;6752.76;1;25181411;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25181602;55.6;23.1;0;0;0;50.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;0;25181504;1.2778;0;70.8792;0.0007;0.748;474.57;0;0;0;6738.82;6752.76;1;25181504;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25181751;55.6;23.1;0;0;0;50.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;0;25181605;1.2778;0;70.8792;0.0007;0.748;474.635;0;0;0;6738.82;6752.76;1;25181605;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25181848;55.7;23;0;0;0;50.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;0;25181753;1.2778;0;70.8792;0.0007;0.748;474.648;0;0;0;6738.82;6752.76;1;25181754;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25181988;55.6;23;0;0;0;50.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;0;25181849;1.2778;0;70.8792;0.0007;0.748;474.682;0;0;0;6738.82;6752.76;1;25181893;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25182088;55.6;23;0;0;0;50.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;0;25181989;1.2778;0;70.8792;0.0007;0.748;474.698;0;0;0;6738.82;6752.76;1;25182035;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25182188;55.6;23;0;0;0;50.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;0;25182187;1.2778;0;70.8792;0.0007;0.748;474.736;0;0;0;6738.82;6752.76;1;25182187;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25182383;55.6;22.9;0;0;0;50.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;0;25182187;1.2778;0;70.8792;0.0007;0.748;474.736;0;0;0;6738.82;6752.76;1;25182187;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25182576;55.6;22.9;0;0;0;50.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;0;25182384;1.2778;0;70.8792;0.0007;0.748;474.732;0;0;0;6738.82;6752.76;1;25182385;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25182819;55.6;22.8;0;0;0;50.4;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;0;25182671;1.2778;0;70.8792;0.0007;0.748;474.799;0;0;0;6738.82;6752.76;1;25182672;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25183019;55.7;22.9;0;0;0;50.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;0;25182824;1.2778;0;70.8792;0.0007;0.748;474.799;0;0;0;6738.82;6752.76;1;25182824;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25183209;55.6;22.9;0;0;0;50.4;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.002;-0.001;25183022;1.2778;0;70.8792;0.0007;0.748;474.885;0;0;0;6738.82;6752.76;1;25183022;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25183354;55.6;22.9;0;0;0;50.4;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.003;-0.007;25183308;1.2778;0;70.8792;0.0007;0.749;474.949;0;0;0;6738.82;6752.76;1;25183309;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25183501;55.6;22.8;0;0;0;50.4;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.002;-0.003;25183407;1.2778;0;70.8792;0.0007;0.749;475.041;0;0;0;6738.82;6752.76;1;25183408;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25183604;55.7;22.8;0;0;0;50.3;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0;0.001;25183603;1.2778;0;70.8792;0.0007;0.749;475.028;0;0;0;6738.82;6752.76;1;25183604;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25183749;55.6;22.9;0;0;0;50.3;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;-0.001;0.01;25183603;1.2778;0;70.8792;0.0007;0.749;475.028;0;0;0;6738.82;6752.76;1;25183604;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25183944;55.6;22.9;0;0;0;50.3;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0;0.005;25183752;1.2778;0;70.8792;0.0007;0.749;475.048;0;0;0;6738.82;6752.76;1;25183752;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25184136;55.6;22.8;0;0;0;50.3;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;0.001;25183945;1.2778;0;70.8792;0.0007;0.749;475.104;0;0;0;6738.82;6752.76;1;25183946;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25184283;55.6;22.9;0;0;0;50.3;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.002;-0.003;25184139;1.2778;0;70.8792;0.0007;0.749;475.109;0;0;0;6738.82;6752.76;1;25184140;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25184480;55.7;22.8;0;0;0;50.3;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.005;-0.018;25184381;1.2778;0;70.8792;0.0007;0.749;475.16;0;0;0;6738.82;6752.76;1;25184382;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25184670;55.6;22.8;0;0;0;50.2;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0.001;-0.012;25184576;1.2778;0;70.8792;0.0007;0.749;475.221;0;0;0;6738.82;6752.76;1;25184577;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25184829;55.6;22.8;0;0;0;50.2;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;0;-0.01;25184768;1.2778;0;70.8792;0.0007;0.749;475.293;0;0;0;6738.82;6752.76;1;25184769;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25185024;55.6;22.7;0;0;0;50.2;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;-0.001;-0.008;25184968;1.2778;0;70.8792;0.0007;0.749;475.372;0;0;0;6738.82;6752.76;1;25184968;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25185166;55.6;22.7;0;0;0;50.1;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976495;978515;185.4;0;99;-0.004;-0.012;25185164;1.2778;0;70.8792;0.0007;0.749;475.462;0;0;0;6738.82;6752.76;1;25185165;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25185351;55.7;22.7;0;0;0;50.2;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976494;978516;122.4;0;99;0;-0.012;25185164;1.2778;0;70.8792;0.0007;0.749;475.462;0;0;0;6738.82;6752.76;1;25185165;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25185451;55.6;22.7;0;0;0;50.1;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976494;978516;122.4;0;99;0.005;-0.021;25185354;1.2778;0;70.8792;0.0007;0.75;475.538;0;0;0;6738.82;6752.77;1;25185354;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25185549;55.6;22.7;0;0;0;50.2;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976494;978516;122.4;0;99;0.002;-0.016;25185498;1.2778;0;70.8792;0.0007;0.75;475.578;0;0;0;6738.82;6752.77;1;25185500;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25185745;55.6;22.8;0;0;0;50.1;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976494;978516;122.4;0;99;-0.006;-0.031;25185743;1.2778;0;70.8792;0.0007;0.75;475.62;0;0;0;6738.82;6752.77;1;25185744;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25185893;55.6;22.8;0;0;0;50;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976494;978516;122.4;0;99;-0.007;-0.015;25185743;1.2778;0;70.8792;0.0007;0.75;475.62;0;0;0;6738.82;6752.77;1;25185744;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25186086;55.6;22.8;0;0;0;49.9;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976494;978516;122.4;0;99;-0.001;-0.003;25185894;1.2778;0;70.8792;0.0007;0.75;475.63;0;0;0;6738.82;6752.77;1;25185937;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25186283;55.6;22.7;0;0;0;49.9;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976492;978518;54;0;99;0.004;-0.013;25186087;1.2778;0;70.8792;0.0007;0.75;475.66;0;0;0;6738.82;6752.77;1;25186088;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25186429;55.7;22.7;0;0;0;49.9;0;0;0;0;0;-0.001;1.2778;0;70.8792;0.0007;976492;978518;54;0;99;0.002;-0.016;25186290;1.2778;0;70.8792;0.0007;0.75;475.72;0;0;0;6738.8;6752.78;1;25186291;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25186572;55.6;22.7;0;0;0;49.9;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976492;978518;54;0;99;-0.003;-0.023;25186431;1.2778;0;70.8792;0.0007;0.75;475.736;0;0;0;6738.8;6752.78;1;25186431;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25186719;55.6;22.7;0;0;0;50;0;0;0;0;-96;0;1.2778;0;70.8792;0.0007;976491;978519;358.2;0;99;-0.006;-0.016;25186718;1.2778;0;70.8792;0.0007;0.75;475.79;0;0;0;6738.8;6752.78;1;25186718;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25186870;55.7;22.7;0;0;0;49.9;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978519;358.2;0;99;0;-0.003;25186718;1.2778;0;70.8792;0.0007;0.75;475.79;0;0;0;6738.8;6752.78;1;25186718;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25187022;55.7;22.7;0;0;0;49.9;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978519;358.2;0;99;-0.003;0.002;25186872;1.2778;0;70.8792;0.0007;0.75;475.885;0;0;0;6738.8;6752.79;1;25186929;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25187162;55.7;22.7;0;0;0;49.8;0;0;0;0;35;0;1.2778;0;70.8792;0.0007;976492;978520;54;0;99;-0.002;0.003;25187023;1.2778;0;70.8792;0.0007;0.75;475.985;0;0;0;6738.8;6752.79;1;25187105;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25187258;55.6;22.7;0;0;0;49.8;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976492;978520;54;0;99;0;0.003;25187164;1.2778;0;70.8792;0.0007;0.75;476.076;0;0;0.022;6738.8;6752.8;1;25187208;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25187355;55.6;22.6;0;0;0;49.8;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976492;978520;54;0;99;-0.001;0;25187259;1.2778;0;70.8792;0.0007;0.75;476.057;0;0;0;6738.8;6752.8;1;25187354;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25187456;55.6;22.6;0;0;0;49.8;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976492;978520;54;0;99;-0.002;0;25187356;1.2778;0;70.8792;0.0007;0.75;476.074;0;0;0;6738.8;6752.8;1;25187354;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25187596;55.7;22.6;0;0;0;49.8;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;358.2;0;99;0;-0.004;25187460;1.2778;0;70.8792;0.0007;0.75;476.084;0;0;0;6738.8;6752.8;1;25187500;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25187745;55.6;22.6;0;0;0;49.9;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;358.2;0;99;0.002;-0.01;25187599;1.2778;0;70.8792;0.0007;0.75;476.122;0;0;0;6738.8;6752.81;1;25187600;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25187892;55.7;22.7;0;0;0;49.8;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;358.2;0;99;-0.002;0;25187747;1.2778;0;70.8792;0.0007;0.75;476.116;0;0;0;6738.8;6752.81;1;25187789;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25187988;55.6;22.6;0;0;0;49.7;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;358.2;0;99;-0.003;0.002;25187894;1.2778;0;70.8792;0.0007;0.751;476.193;0;0;0;6738.8;6752.81;1;25187895;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25188086;55.7;22.7;0;0;0;49.7;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;358.2;0;99;-0.002;0;25188084;1.2778;0;70.8792;0.0007;0.751;476.314;0;0;0;6738.8;6752.81;1;25188085;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25188233;55.6;22.6;0;0;0;49.8;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;358.2;0;99;-0.001;-0.002;25188084;1.2778;0;70.8792;0.0007;0.751;476.314;0;0;0;6738.8;6752.81;1;25188085;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25188426;55.7;22.6;0;0;0;49.8;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;358.2;0;99;0.001;-0.008;25188234;1.2778;0;70.8792;0.0007;0.751;476.39;0;0;0;6738.8;6752.81;1;25188235;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25188623;55.6;22.5;0;0;0;49.8;0;0;0;0;0;-0.001;1.2778;0;70.8792;0.0007;976491;978521;358.2;0;99;0.001;-0.018;25188427;1.2778;0;70.8792;0.0007;0.751;476.454;0;0;0;6738.8;6752.81;1;25188427;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25188864;55.7;22.6;0;0;0;49.8;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;358.2;0;99;-0.006;-0.026;25188624;1.2778;0;70.8792;0.0007;0.751;476.544;0;0;0;6738.8;6752.81;1;25188625;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25188964;55.6;22.5;0;0;0;49.8;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;-0.003;-0.016;25188865;1.2778;0;70.8792;0.0007;0.751;476.667;0;0;0;6738.8;6752.81;1;25188867;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25189156;55.6;22.6;0;0;0;49.7;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;0.002;-0.011;25188966;1.2778;0;70.8792;0.0007;0.751;476.76;0;0;0;6738.8;6752.81;1;25189009;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25189304;55.7;22.5;0;0;0;49.6;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;0;-0.007;25189207;1.2778;0;70.8792;0.0007;0.752;476.793;0;0;0;6738.8;6752.81;1;25189208;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25189501;55.6;22.5;0;0;0;49.6;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;0;-0.003;25189306;1.2778;0;70.8792;0.0007;0.752;476.917;0;0;0;6738.8;6752.81;1;25189307;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25189601;55.6;22.5;0;0;0;49.7;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;0;0;25189502;1.2778;0;70.8792;0.0007;0.752;476.96;0;0;0;6738.8;6752.81;1;25189503;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25189744;55.7;22.5;0;0;0;49.6;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;-0.001;0;25189602;1.2778;0;70.8792;0.0007;0.752;477.113;0;0;0;6738.8;6752.81;1;25189643;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25189843;55.6;22.5;0;0;0;49.6;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;-0.001;0;25189746;1.2778;0;70.8792;0.0007;0.752;477.133;0;0;0;6738.8;6752.81;1;25189749;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25189985;55.7;22.5;0;0;0;49.6;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;-0.002;0;25189844;1.2778;0;70.8792;0.0007;0.752;477.168;0;0;0;6738.8;6752.81;1;25189885;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25190086;55.6;22.5;0;0;0;49.6;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;-0.001;-0.001;25189986;1.2778;0;70.8792;0.0007;0.752;477.184;0;0;0;6738.8;6752.81;1;25189987;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25190182;55.6;22.5;0;0;0;49.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;-0.001;-0.001;25190130;1.2778;0;70.8792;0.0007;0.752;477.211;0;0;0;6738.8;6752.81;1;25190131;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25190376;55.7;22.5;0;0;0;49.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;-0.001;0;25190328;1.2778;0;70.8792;0.0007;0.752;477.241;0;0;0;6738.8;6752.81;1;25190329;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25190568;55.7;22.5;0;0;0;49.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;0;-0.002;25190473;1.2778;0;70.8792;0.0007;0.752;477.271;0;0;0;6738.8;6752.81;1;25190474;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25190767;55.6;22.4;0;0;0;49.6;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;0;-0.002;25190625;1.2778;0;70.8792;0.0007;0.752;477.293;0;0;0;6738.8;6752.81;1;25190626;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25190961;55.7;22.4;0;0;0;49.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;0;-0.003;25190769;1.2778;0;70.8792;0.0007;0.752;477.281;0;0;0;6738.8;6752.81;1;25190769;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25191059;55.6;22.5;0;0;0;49.6;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;0;-0.003;25190963;1.2778;0;70.8792;0.0007;0.752;477.35;0;0;0;6738.8;6752.81;1;25190964;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25191161;55.8;22.4;0;0;0;49.6;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;-0.001;0;25191063;1.2778;0;70.8792;0.0007;0.753;477.481;0;0;0;6738.8;6752.81;1;25191064;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25191254;55.7;22.4;0;0;0;49.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;0;-0.002;25191162;1.2778;0;70.8792;0.0007;0.753;477.597;0;0;0;6738.8;6752.81;1;25191253;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
25191351;55.6;22.4;0;0;0;49.5;0;0;0;0;0;0;1.2778;0;70.8792;0.0007;976491;978521;300.6;0;99;0;-0.001;25191256;1.2778;0;70.8792;0.0007;0.753;477.634;0;0;0;6738.8;6752.81;1;25191253;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
